tablet_name,bbox_glyph,mzl_label
P333952_o,"[290, 500, 366, 547]",127
P333952_o,"[354, 496, 425, 541]",16
P333952_o,"[413, 481, 458, 533]",580
P333952_o,"[453, 486, 477, 534]",661
P333952_o,"[464, 484, 509, 534]",380
P333952_o,"[102, 561, 158, 616]",110
P333952_o,"[154, 557, 243, 599]",24
P333952_o,"[246, 542, 342, 590]",111
P333952_o,"[339, 535, 422, 582]",589
P333952_o,"[406, 533, 500, 572]",24
P333952_o,"[101, 604, 144, 647]",737
P333952_o,"[135, 600, 168, 645]",252
P333952_o,"[162, 598, 205, 648]",859
P333952_o,"[190, 594, 270, 636]",636
P333952_o,"[257, 586, 317, 625]",89
P333952_o,"[297, 583, 362, 626]",142
P333952_o,"[353, 577, 419, 618]",566
P333952_o,"[399, 570, 453, 617]",20
P333952_o,"[444, 565, 511, 612]",905
P333952_o,"[104, 649, 142, 678]",1
P333952_o,"[138, 640, 194, 673]",724
P333952_o,"[188, 637, 235, 669]",701
P333952_o,"[232, 632, 259, 666]",825
P333952_o,"[252, 628, 297, 664]",754
P333952_o,"[292, 621, 369, 661]",24
P333952_o,"[359, 622, 394, 655]",252
P333952_o,"[392, 615, 438, 653]",496
P333952_o,"[432, 611, 489, 649]",491
P333952_o,"[481, 603, 521, 645]",511
P333952_o,"[519, 601, 568, 641]",111
P333952_o,"[105, 675, 158, 712]",10
P333952_o,"[150, 666, 207, 712]",562
P333952_o,"[204, 667, 274, 707]",553
P333952_o,"[269, 653, 325, 699]",596
P333952_o,"[336, 654, 369, 697]",839
P333952_o,"[360, 646, 425, 693]",110
P333952_o,"[420, 649, 488, 684]",808
P333952_o,"[104, 711, 135, 763]",839
P333952_o,"[127, 705, 176, 756]",110
P333952_o,"[162, 708, 218, 752]",808
P333952_o,"[208, 702, 261, 747]",10
P333952_o,"[249, 696, 301, 745]",747
P333952_o,"[298, 693, 370, 732]",566
P333952_o,"[357, 689, 427, 732]",71
P333952_o,"[407, 688, 444, 721]",215
P333952_o,"[437, 680, 504, 726]",10
P333952_o,"[108, 753, 193, 798]",566
P333952_o,"[195, 735, 271, 788]",110
P333952_o,"[262, 738, 353, 784]",24
P333952_o,"[332, 726, 414, 777]",111
P333952_o,"[399, 718, 455, 763]",589
P333952_o,"[439, 720, 498, 765]",24
P333952_o,"[102, 793, 134, 829]",1
P333952_o,"[131, 792, 179, 830]",724
P333952_o,"[167, 785, 215, 826]",701
P333952_o,"[208, 786, 235, 824]",825
P333952_o,"[232, 780, 271, 824]",754
P333952_o,"[265, 778, 337, 824]",24
P333952_o,"[325, 766, 386, 812]",127
P333952_o,"[381, 761, 431, 808]",590
P333952_o,"[426, 759, 470, 805]",111
P333952_o,"[462, 757, 494, 805]",661
P333952_o,"[483, 760, 515, 801]",380
P333952_o,"[100, 822, 137, 874]",839
P333952_o,"[136, 826, 168, 870]",839
P333952_o,"[166, 823, 233, 865]",490
P333952_o,"[229, 816, 296, 865]",589
P333952_o,"[298, 812, 366, 850]",736
P333952_o,"[353, 809, 414, 848]",807
P333952_o,"[397, 800, 443, 840]",358
P333952_o,"[439, 797, 491, 840]",260
P333952_o,"[103, 861, 178, 903]",566
P333952_o,"[183, 848, 270, 897]",127
P333952_o,"[264, 849, 341, 889]",99
P333952_o,"[327, 851, 393, 886]",14
P333952_o,"[383, 842, 445, 881]",253
P333952_o,"[441, 838, 494, 877]",380
P333952_o,"[106, 906, 136, 942]",1
P333952_o,"[133, 898, 222, 942]",663
P333952_o,"[200, 896, 233, 942]",631
P333952_o,"[224, 891, 278, 942]",89
P333952_o,"[265, 887, 327, 936]",248
P333952_o,"[316, 879, 391, 925]",140
P333952_o,"[377, 879, 451, 925]",15
P333952_o,"[427, 888, 454, 917]",661
P333952_o,"[445, 881, 497, 925]",380
P333952_o,"[103, 940, 134, 994]",839
P333952_o,"[126, 936, 180, 986]",110
P333952_o,"[173, 935, 225, 981]",808
P333952_o,"[219, 937, 275, 984]",10
P333952_o,"[260, 930, 315, 983]",747
P333952_o,"[312, 928, 378, 971]",566
P333952_o,"[366, 927, 427, 965]",71
P333952_o,"[405, 931, 444, 953]",215
P333952_o,"[436, 921, 494, 963]",10
P333952_o,"[108, 980, 158, 1028]",110
P333952_o,"[145, 981, 207, 1018]",24
P333952_o,"[189, 973, 246, 1016]",111
P333952_o,"[233, 974, 288, 1023]",589
P333952_o,"[276, 972, 353, 1013]",24
P333952_o,"[343, 965, 405, 1006]",490
P333952_o,"[394, 964, 444, 1005]",24
P333952_o,"[438, 955, 460, 1004]",839
P333952_o,"[454, 953, 494, 1002]",851
P333952_o,"[103, 1022, 136, 1069]",839
P333952_o,"[131, 1018, 205, 1062]",561
P333952_o,"[188, 1011, 246, 1062]",110
P333952_o,"[232, 1014, 316, 1059]",24
P333952_o,"[352, 1001, 385, 1056]",839
P333952_o,"[372, 995, 427, 1049]",110
P333952_o,"[423, 999, 482, 1046]",808
P333952_o,"[101, 1058, 155, 1111]",10
P333952_o,"[145, 1055, 202, 1105]",747
P333952_o,"[199, 1048, 280, 1099]",566
P333952_o,"[282, 1049, 363, 1088]",71
P333952_o,"[358, 1045, 423, 1080]",215
P333952_o,"[419, 1038, 481, 1077]",10
P333952_o,"[94, 1100, 138, 1127]",1
P333952_o,"[133, 1097, 185, 1136]",464
P333952_o,"[181, 1089, 252, 1137]",110
P333952_o,"[241, 1085, 329, 1126]",86
P333952_o,"[340, 1077, 384, 1119]",661
P333952_o,"[392, 1069, 480, 1114]",24
P333952_o,"[94, 1134, 154, 1166]",1
P333952_o,"[142, 1129, 209, 1172]",808
P333952_o,"[206, 1128, 294, 1171]",142
P333952_o,"[302, 1116, 391, 1158]",85
P333952_o,"[391, 1106, 477, 1147]",24
P333952_o,"[94, 1172, 129, 1222]",839
P333952_o,"[124, 1169, 203, 1214]",89
P333952_o,"[181, 1167, 284, 1212]",24
P333952_o,"[275, 1158, 342, 1202]",89
P333952_o,"[330, 1155, 395, 1197]",248
P333952_o,"[390, 1147, 435, 1187]",464
P333952_o,"[429, 1138, 482, 1187]",494
P333952_o,"[98, 1212, 163, 1253]",258
P333952_o,"[156, 1206, 232, 1249]",248
P333952_o,"[221, 1209, 257, 1241]",1
P333952_o,"[247, 1191, 310, 1251]",599
P333952_o,"[301, 1196, 357, 1238]",358
P333952_o,"[364, 1185, 421, 1228]",98
P333952_o,"[417, 1178, 477, 1226]",141
P333952_o,"[95, 1248, 131, 1298]",839
P333952_o,"[119, 1244, 189, 1297]",110
P333952_o,"[179, 1247, 243, 1288]",808
P333952_o,"[230, 1248, 262, 1284]",1
P333952_o,"[254, 1238, 311, 1282]",599
P333952_o,"[304, 1234, 351, 1277]",358
P333952_o,"[348, 1223, 423, 1273]",766
P333952_o,"[415, 1220, 441, 1260]",661
P333952_o,"[435, 1217, 476, 1260]",839
P333952_o,"[91, 1289, 127, 1337]",839
P333952_o,"[120, 1287, 188, 1329]",248
P333952_o,"[182, 1283, 238, 1330]",223
P333952_o,"[228, 1284, 304, 1325]",358
P333952_o,"[315, 1274, 399, 1318]",490
P333952_o,"[398, 1266, 437, 1312]",464
P333952_o,"[431, 1267, 489, 1303]",466
P333952_o,"[93, 1343, 155, 1387]",566
P333952_o,"[146, 1339, 190, 1385]",598
P333952_o,"[185, 1340, 222, 1378]",252
P333952_o,"[244, 1344, 285, 1376]",10
P333952_o,"[279, 1337, 329, 1381]",747
P333952_o,"[326, 1330, 382, 1376]",89
P333952_o,"[366, 1326, 425, 1372]",248
P333952_o,"[409, 1327, 446, 1366]",724
P333952_o,"[439, 1321, 481, 1360]",260
P333952_o,"[475, 1314, 515, 1354]",258
P333952_o,"[101, 1383, 173, 1424]",266
P333952_o,"[212, 1376, 285, 1414]",71
P333952_o,"[320, 1372, 394, 1407]",215
P333952_o,"[394, 1368, 481, 1403]",10
P333952_o,"[101, 1425, 183, 1474]",266
P333952_o,"[175, 1426, 213, 1469]",578
P333952_o,"[214, 1423, 229, 1463]",1
P333952_o,"[223, 1425, 264, 1462]",151
P333952_o,"[284, 1416, 345, 1460]",89
P333952_o,"[335, 1415, 394, 1453]",248
P333952_o,"[395, 1409, 438, 1449]",464
P333952_o,"[435, 1407, 489, 1448]",494
P333952_o,"[102, 1466, 164, 1512]",110
P333952_o,"[157, 1460, 231, 1507]",127
P333952_o,"[225, 1459, 293, 1499]",111
P333952_o,"[287, 1455, 349, 1503]",566
P333952_o,"[343, 1449, 386, 1497]",708
P333952_o,"[374, 1444, 413, 1497]",578
P333952_o,"[406, 1452, 420, 1482]",1
P333952_o,"[414, 1445, 472, 1493]",151
P333952_o,"[181, 1501, 262, 1552]",561
P333952_o,"[248, 1502, 315, 1544]",14
P333952_o,"[302, 1498, 383, 1541]",636
P333952_o,"[372, 1488, 412, 1540]",631
P333952_o,"[407, 1489, 437, 1540]",839
P333952_o,"[432, 1483, 472, 1533]",561
P333952_o,"[468, 1477, 503, 1539]",110
P333952_o,"[251, 1540, 326, 1586]",142
P333952_o,"[325, 1536, 401, 1579]",350
P333952_o,"[394, 1534, 449, 1575]",589
P333952_o,"[438, 1532, 498, 1571]",24
P333952_o,"[269, 1573, 346, 1618]",10
P333952_o,"[381, 1568, 472, 1600]",24
P333952_o,"[303, 1595, 393, 1635]",127
P333952_o,"[388, 1594, 470, 1633]",24
P333952_o,"[379, 1638, 405, 1679]",839
P333952_o,"[400, 1631, 443, 1676]",110
P333952_o,"[435, 1630, 481, 1666]",808
P333952_o,"[331, 1636, 382, 1678]",86
P333952_o,"[505, 179, 559, 220]",89
P333952_o,"[561, 181, 623, 225]",1
P333952_o,"[614, 174, 658, 222]",753
P333952_o,"[657, 172, 700, 214]",24
P333952_o,"[504, 223, 553, 260]",1
P333952_o,"[548, 225, 602, 268]",181
P333952_o,"[599, 216, 667, 257]",491
P333952_o,"[660, 206, 709, 246]",511
P333952_o,"[508, 263, 596, 290]",1
P333952_o,"[589, 249, 652, 292]",552
P333952_o,"[664, 242, 738, 284]",561
P333952_o,"[502, 287, 564, 336]",110
P333952_o,"[554, 285, 621, 340]",590
P333952_o,"[617, 286, 707, 327]",726
P333952_o,"[704, 275, 767, 315]",24
P333952_o,"[763, 273, 811, 311]",1
P333952_o,"[499, 333, 561, 379]",498
P333952_o,"[557, 330, 625, 373]",561
P333952_o,"[614, 323, 666, 367]",380
P333952_o,"[663, 319, 749, 363]",635
P333952_o,"[747, 301, 814, 353]",127
P333952_o,"[503, 374, 552, 416]",490
P333952_o,"[545, 370, 606, 411]",248
P333952_o,"[585, 367, 650, 405]",737
P333952_o,"[632, 358, 718, 399]",348
P333952_o,"[700, 351, 761, 392]",24
P333952_o,"[745, 343, 809, 394]",89
P333952_o,"[798, 340, 871, 393]",381
P333952_o,"[509, 414, 574, 461]",566
P333952_o,"[567, 408, 611, 469]",598
P333952_o,"[604, 413, 650, 454]",252
P333952_o,"[640, 400, 699, 453]",883
P333952_o,"[694, 407, 749, 448]",181
P333952_o,"[744, 403, 805, 445]",261
P333952_o,"[794, 397, 850, 441]",815
P333952_o,"[843, 390, 881, 441]",859
P333952_o,"[874, 393, 907, 438]",839
P333952_o,"[895, 387, 951, 437]",644
P333952_o,"[621, 445, 690, 487]",255
P333952_o,"[685, 432, 735, 483]",883
P333952_o,"[726, 435, 812, 480]",71
P333952_o,"[816, 433, 881, 467]",215
P333952_o,"[875, 427, 953, 475]",10
P333952_o,"[501, 507, 576, 554]",142
P333952_o,"[565, 502, 613, 543]",252
P333952_o,"[606, 497, 643, 543]",859
P333952_o,"[633, 488, 713, 542]",127
P333952_o,"[708, 486, 784, 534]",248
P333952_o,"[785, 483, 810, 530]",748
P333952_o,"[801, 491, 816, 519]",1
P333952_o,"[814, 482, 858, 528]",151
P333952_o,"[854, 473, 902, 520]",92
P333952_o,"[896, 472, 953, 511]",1
P333952_o,"[504, 540, 599, 587]",266
P333952_o,"[601, 536, 687, 581]",260
P333952_o,"[695, 531, 769, 569]",142
P333952_o,"[757, 530, 797, 567]",252
P333952_o,"[791, 527, 838, 566]",724
P333952_o,"[832, 519, 884, 560]",71
P333952_o,"[873, 515, 908, 551]",215
P333952_o,"[895, 507, 967, 552]",10
P333952_o,"[562, 594, 627, 642]",566
P333952_o,"[620, 583, 662, 641]",598
P333952_o,"[657, 584, 699, 629]",252
P333952_o,"[690, 577, 742, 630]",681
P333952_o,"[735, 578, 805, 624]",142
P333952_o,"[792, 568, 837, 620]",98
P333952_o,"[829, 564, 872, 619]",589
P333952_o,"[862, 565, 917, 612]",474
P333952_o,"[905, 561, 941, 610]",89
P333952_o,"[931, 557, 984, 609]",589
P333952_o,"[515, 640, 583, 692]",566
P333952_o,"[571, 643, 631, 677]",71
P333952_o,"[625, 632, 694, 676]",561
P333952_o,"[683, 623, 746, 673]",511
P333952_o,"[741, 626, 772, 669]",839
P333952_o,"[765, 620, 824, 667]",132
P333952_o,"[805, 618, 843, 663]",661
P333952_o,"[830, 614, 929, 658]",260
P333952_o,"[575, 672, 666, 712]",566
P333952_o,"[648, 663, 732, 710]",643
P333952_o,"[724, 664, 798, 706]",118
P333952_o,"[803, 654, 856, 701]",578
P333952_o,"[845, 650, 896, 701]",754
P333952_o,"[888, 643, 960, 699]",380
P333952_o,"[501, 728, 574, 783]",89
P333952_o,"[555, 721, 629, 773]",248
P333952_o,"[617, 719, 665, 771]",464
P333952_o,"[657, 715, 727, 765]",494
P333952_o,"[737, 715, 782, 761]",748
P333952_o,"[769, 724, 787, 757]",1
P333952_o,"[779, 709, 845, 761]",151
P333952_o,"[832, 703, 899, 755]",92
P333952_o,"[894, 705, 938, 743]",1
P333952_o,"[933, 701, 964, 739]",576
P333952_o,"[499, 773, 549, 826]",839
P333952_o,"[536, 767, 597, 820]",110
P333952_o,"[583, 768, 642, 815]",808
P333952_o,"[630, 766, 685, 811]",10
P333952_o,"[676, 757, 756, 809]",164
P333952_o,"[762, 751, 843, 806]",469
P333952_o,"[835, 749, 906, 799]",181
P333952_o,"[890, 742, 972, 798]",24
P333952_o,"[493, 816, 543, 874]",839
P333952_o,"[547, 810, 651, 859]",561
P333952_o,"[668, 798, 828, 844]",580
P333952_o,"[823, 790, 974, 829]",580
P333952_o,"[491, 857, 558, 912]",469
P333952_o,"[543, 850, 641, 901]",411
P333952_o,"[632, 848, 693, 896]",754
P333952_o,"[678, 831, 769, 884]",566
P333952_o,"[747, 828, 836, 878]",599
P333952_o,"[807, 825, 879, 871]",358
P333952_o,"[870, 818, 966, 860]",24
P333952_o,"[487, 902, 537, 958]",839
P333952_o,"[530, 899, 593, 954]",856
P333952_o,"[584, 888, 647, 940]",142
P333952_o,"[629, 887, 716, 933]",736
P333952_o,"[705, 876, 769, 925]",737
P333952_o,"[778, 872, 833, 919]",252
P333952_o,"[820, 866, 876, 917]",883
P333952_o,"[864, 856, 936, 912]",392
P333952_o,"[918, 850, 985, 901]",24
P333952_o,"[490, 944, 586, 996]",86
P333952_o,"[598, 933, 716, 984]",466
P333952_o,"[712, 914, 799, 972]",567
P333952_o,"[787, 915, 890, 961]",24
P333952_o,"[880, 903, 975, 951]",380
P333952_o,"[479, 988, 545, 1048]",60
P333952_o,"[537, 986, 596, 1038]",10
P333952_o,"[584, 981, 654, 1036]",754
P333952_o,"[651, 975, 720, 1025]",553
P333952_o,"[709, 970, 789, 1022]",754
P333952_o,"[781, 960, 851, 1010]",469
P333952_o,"[841, 952, 909, 1004]",181
P333952_o,"[886, 948, 967, 1010]",260
P333952_o,"[487, 1031, 570, 1084]",560
P333952_o,"[562, 1026, 637, 1070]",118
P333952_o,"[626, 1014, 693, 1062]",118
P333952_o,"[685, 1006, 766, 1065]",16
P333952_o,"[745, 1007, 813, 1060]",560
P333952_o,"[798, 1000, 861, 1061]",248
P333952_o,"[852, 999, 917, 1053]",767
P333952_o,"[901, 996, 931, 1047]",661
P333952_o,"[920, 992, 990, 1044]",24
P333952_o,"[484, 1083, 535, 1122]",10
P333952_o,"[526, 1074, 575, 1122]",711
P333952_o,"[571, 1072, 600, 1107]",1
P333952_o,"[594, 1061, 669, 1111]",540
P333952_o,"[650, 1054, 752, 1103]",24
P333952_o,"[724, 1061, 787, 1115]",10
P333952_o,"[775, 1047, 844, 1105]",596
P333952_o,"[818, 1063, 857, 1093]",1
P333952_o,"[847, 1046, 884, 1108]",2
P333952_o,"[869, 1043, 920, 1100]",30
P333952_o,"[913, 1037, 995, 1087]",24
P333952_o,"[479, 1117, 536, 1175]",60
P333952_o,"[534, 1110, 598, 1163]",10
P333952_o,"[584, 1102, 647, 1165]",754
P333952_o,"[641, 1101, 700, 1149]",553
P333952_o,"[692, 1099, 746, 1145]",754
P333952_o,"[741, 1102, 770, 1140]",1
P333952_o,"[765, 1094, 809, 1135]",113
P333952_o,"[805, 1093, 865, 1140]",118
P333952_o,"[859, 1087, 905, 1141]",113
P333952_o,"[893, 1092, 953, 1140]",118
P333952_o,"[945, 1076, 1011, 1128]",24
P333952_o,"[476, 1160, 532, 1209]",252
P333952_o,"[522, 1153, 571, 1209]",851
P333952_o,"[567, 1144, 648, 1203]",15
P333952_o,"[643, 1138, 733, 1197]",545
P333952_o,"[718, 1137, 808, 1190]",24
P333952_o,"[814, 1132, 876, 1177]",437
P333952_o,"[866, 1128, 924, 1180]",221
P333952_o,"[909, 1129, 989, 1176]",16
P333952_o,"[482, 1213, 516, 1257]",1
P333952_o,"[507, 1201, 592, 1260]",663
P333952_o,"[583, 1197, 628, 1252]",839
P333952_o,"[619, 1189, 663, 1245]",753
P333952_o,"[652, 1191, 719, 1246]",812
P333952_o,"[709, 1186, 784, 1240]",118
P333952_o,"[775, 1175, 841, 1234]",89
P333952_o,"[826, 1171, 899, 1229]",248
P333952_o,"[886, 1174, 934, 1217]",221
P333952_o,"[925, 1169, 993, 1222]",755
P333952_o,"[481, 1247, 554, 1302]",98
P333952_o,"[548, 1240, 614, 1294]",86
P333952_o,"[605, 1231, 701, 1285]",636
P333952_o,"[695, 1228, 755, 1278]",724
P333952_o,"[748, 1231, 787, 1279]",825
P333952_o,"[792, 1221, 877, 1271]",754
P333952_o,"[871, 1215, 973, 1265]",24
P333952_o,"[504, 1292, 545, 1347]",839
P333952_o,"[538, 1283, 593, 1339]",110
P333952_o,"[586, 1288, 628, 1335]",839
P333952_o,"[624, 1276, 660, 1334]",839
P333952_o,"[654, 1269, 732, 1327]",724
P333952_o,"[729, 1268, 804, 1308]",350
P333952_o,"[795, 1256, 897, 1311]",682
P333952_o,"[867, 1259, 920, 1312]",10
P333952_o,"[912, 1257, 987, 1303]",380
P333952_o,"[497, 1339, 538, 1392]",839
P333952_o,"[530, 1334, 583, 1387]",110
P333952_o,"[576, 1330, 645, 1381]",808
P333952_o,"[641, 1319, 698, 1373]",10
P333952_o,"[689, 1307, 751, 1367]",747
P333952_o,"[754, 1301, 833, 1357]",566
P333952_o,"[817, 1305, 879, 1348]",71
P333952_o,"[865, 1309, 910, 1344]",215
P333952_o,"[903, 1294, 975, 1347]",10
P333952_o,"[493, 1385, 517, 1429]",1
P333952_o,"[507, 1381, 559, 1426]",151
P333952_o,"[556, 1375, 613, 1419]",469
P333952_o,"[607, 1368, 673, 1414]",181
P333952_o,"[657, 1365, 740, 1404]",24
P333952_o,"[744, 1356, 830, 1398]",490
P333952_o,"[823, 1350, 889, 1393]",172
P333952_o,"[881, 1339, 952, 1386]",724
P333952_o,"[496, 1422, 570, 1465]",259
P333952_o,"[557, 1409, 598, 1462]",631
P333952_o,"[595, 1407, 663, 1455]",511
P333952_o,"[650, 1405, 738, 1454]",24
P333952_o,"[741, 1394, 770, 1441]",839
P333952_o,"[765, 1392, 829, 1437]",248
P333952_o,"[829, 1389, 862, 1430]",851
P333952_o,"[852, 1385, 911, 1425]",127
P333952_o,"[898, 1380, 969, 1423]",24
P333952_o,"[494, 1456, 556, 1506]",89
P333952_o,"[552, 1458, 617, 1498]",248
P333952_o,"[613, 1449, 656, 1498]",464
P333952_o,"[649, 1442, 721, 1496]",596
P333952_o,"[726, 1431, 801, 1487]",110
P333952_o,"[789, 1428, 845, 1475]",252
P333952_o,"[839, 1426, 898, 1479]",561
P333952_o,"[892, 1420, 923, 1477]",839
P333952_o,"[915, 1414, 979, 1472]",380
P333952_o,"[495, 1501, 530, 1557]",839
P333952_o,"[526, 1500, 566, 1555]",839
P333952_o,"[606, 1492, 669, 1540]",567
P333952_o,"[660, 1489, 745, 1535]",490
P333952_o,"[742, 1473, 810, 1531]",110
P333952_o,"[800, 1470, 881, 1522]",127
P333952_o,"[874, 1469, 950, 1510]",111
P333952_o,"[495, 1549, 572, 1589]",566
P333952_o,"[567, 1542, 623, 1580]",252
P333952_o,"[622, 1532, 697, 1574]",736
P333952_o,"[697, 1525, 769, 1571]",14
P333952_o,"[772, 1518, 852, 1557]",253
P333952_o,"[863, 1508, 952, 1548]",380
P333952_o,"[494, 1592, 533, 1634]",839
P333952_o,"[529, 1581, 587, 1627]",110
P333952_o,"[579, 1576, 646, 1622]",808
P333952_o,"[670, 1562, 741, 1608]",99
P333952_o,"[731, 1558, 806, 1601]",89
P333952_o,"[798, 1553, 871, 1599]",808
P333952_o,"[853, 1545, 897, 1587]",661
P333952_o,"[887, 1538, 958, 1585]",380
P333952_o,"[492, 1631, 554, 1667]",828
P333952_o,"[548, 1625, 615, 1668]",737
P333952_o,"[603, 1620, 673, 1661]",490
P333952_o,"[668, 1605, 726, 1656]",589
P333952_o,"[713, 1606, 780, 1654]",812
P333952_o,"[764, 1598, 795, 1642]",661
P333952_o,"[790, 1596, 842, 1638]",737
P333952_o,"[830, 1598, 862, 1630]",252
P333952_o,"[853, 1589, 895, 1631]",464
P333952_o,"[883, 1587, 923, 1626]",380
P333952_o,"[909, 1574, 943, 1625]",661
P333952_o,"[935, 1577, 981, 1626]",589
P333952_o,"[499, 1662, 529, 1704]",839
P333952_o,"[523, 1656, 569, 1707]",110
P333952_o,"[563, 1662, 617, 1705]",808
P333952_o,"[612, 1656, 652, 1701]",10
P333952_o,"[645, 1651, 718, 1695]",464
P333952_o,"[715, 1642, 778, 1688]",164
P333952_o,"[776, 1634, 830, 1679]",543
P333952_o,"[824, 1629, 907, 1675]",242
P333952_o,"[892, 1620, 959, 1675]",598
P333952_o,"[724, 1684, 768, 1727]",839
P333952_o,"[782, 1674, 874, 1719]",380
P333952_o,"[571, 1696, 617, 1732]",252
P333952_o,"[616, 1689, 716, 1730]",561
P333952_o,"[961, 441, 1007, 489]",808
P333952_o,"[957, 481, 997, 534]",839
P333952_o,"[988, 474, 1043, 523]",110
P333952_o,"[962, 517, 1029, 571]",258
P333952_o,"[1020, 518, 1095, 561]",248
P333952_o,"[1092, 501, 1174, 552]",142
P333952_o,"[969, 563, 1005, 612]",839
P333952_o,"[994, 552, 1062, 608]",110
P333952_o,"[1044, 550, 1121, 602]",808
P333952_o,"[1109, 544, 1178, 591]",10
P333952_o,"[964, 616, 1019, 664]",566
P333952_o,"[1014, 601, 1065, 658]",598
P333952_o,"[1061, 605, 1101, 650]",252
P333952_o,"[1092, 597, 1131, 653]",883
P333952_o,"[1131, 605, 1175, 646]",10
P333952_o,"[1161, 597, 1221, 645]",172
P333952_o,"[1212, 590, 1250, 641]",839
P333952_o,"[1019, 647, 1115, 687]",71
P333952_o,"[1110, 644, 1185, 680]",599
P333952_o,"[1181, 636, 1259, 674]",71
P333952_o,"[961, 703, 999, 755]",839
P333952_o,"[991, 699, 1050, 747]",110
P333952_o,"[1037, 696, 1093, 748]",808
P333952_o,"[1086, 695, 1145, 743]",10
P333952_o,"[1131, 690, 1193, 739]",747
P333952_o,"[1187, 679, 1266, 726]",561
P333952_o,"[960, 750, 994, 800]",748
P333952_o,"[986, 755, 1010, 792]",1
P333952_o,"[1003, 747, 1053, 794]",151
P333952_o,"[1044, 734, 1105, 785]",92
P333952_o,"[1090, 740, 1174, 774]",1
P333952_o,"[1167, 728, 1217, 772]",708
P333952_o,"[1220, 718, 1267, 768]",578
P333952_o,"[966, 791, 1024, 838]",1
P333952_o,"[1017, 781, 1098, 828]",71
P333952_o,"[1098, 768, 1163, 813]",599
P333952_o,"[1152, 764, 1214, 811]",71
P333952_o,"[1215, 758, 1270, 807]",71
P333952_o,"[975, 824, 1040, 872]",71
P333952_o,"[1035, 825, 1097, 871]",496
P333952_o,"[1094, 809, 1150, 861]",856
P333952_o,"[1149, 801, 1227, 851]",71
P333952_o,"[1220, 799, 1279, 841]",215
P333952_o,"[965, 872, 1012, 927]",596
P333952_o,"[1009, 865, 1067, 915]",754
P333952_o,"[1066, 849, 1198, 904]",726
P333952_o,"[1192, 838, 1260, 890]",808
P333952_o,"[1247, 828, 1292, 874]",661
P333952_o,"[972, 913, 1043, 960]",98
P333952_o,"[1036, 911, 1100, 961]",10
P333952_o,"[1085, 897, 1153, 954]",110
P333952_o,"[1142, 892, 1203, 947]",754
P333952_o,"[1198, 888, 1260, 936]",561
P333952_o,"[1250, 878, 1313, 924]",511
P333952_o,"[971, 962, 1004, 1008]",839
P333952_o,"[998, 951, 1067, 1004]",110
P333952_o,"[1064, 955, 1096, 1001]",748
P333952_o,"[1090, 962, 1111, 988]",1
P333952_o,"[1106, 945, 1158, 994]",151
P333952_o,"[1151, 933, 1202, 984]",92
P333952_o,"[1197, 939, 1245, 973]",1
P333952_o,"[1240, 914, 1309, 970]",266
P333952_o,"[1299, 913, 1346, 961]",260
P333952_o,"[984, 1001, 1031, 1048]",839
P333952_o,"[1044, 979, 1157, 1035]",561
P333952_o,"[1162, 975, 1273, 1016]",10
P333952_o,"[1263, 954, 1345, 1006]",110
P333952_o,"[996, 1041, 1063, 1083]",172
P333952_o,"[1057, 1032, 1109, 1075]",223
P333952_o,"[1109, 1015, 1195, 1064]",16
P333952_o,"[1187, 1004, 1250, 1056]",504
P333952_o,"[1244, 1002, 1299, 1047]",248
P333952_o,"[1006, 1074, 1078, 1119]",511
P333952_o,"[1080, 1062, 1153, 1118]",358
P333952_o,"[1153, 1055, 1212, 1107]",86
P333952_o,"[1210, 1051, 1248, 1102]",839
P333952_o,"[1239, 1044, 1296, 1092]",110
P333952_o,"[1294, 1040, 1338, 1090]",808
P333952_o,"[996, 1119, 1053, 1164]",98
P333952_o,"[1049, 1114, 1091, 1163]",579
P333952_o,"[1155, 1103, 1226, 1148]",248
P333952_o,"[1222, 1086, 1336, 1137]",24
P333952_o,"[991, 1161, 1055, 1202]",736
P333952_o,"[1050, 1150, 1133, 1204]",136
P333952_o,"[1129, 1143, 1191, 1203]",596
P333952_o,"[1195, 1138, 1234, 1186]",839
P333952_o,"[1225, 1131, 1301, 1176]",110
P333952_o,"[1296, 1119, 1356, 1169]",808
P333952_o,"[977, 1197, 1070, 1244]",566
P333952_o,"[1054, 1191, 1113, 1243]",596
P333952_o,"[1108, 1187, 1177, 1239]",753
P333952_o,"[1174, 1178, 1274, 1226]",726
P333952_o,"[1267, 1167, 1323, 1214]",808
P333952_o,"[1316, 1149, 1363, 1208]",589
P333952_o,"[979, 1236, 1048, 1285]",98
P333952_o,"[1042, 1237, 1097, 1284]",10
P333952_o,"[1092, 1228, 1155, 1281]",110
P333952_o,"[1150, 1224, 1210, 1278]",754
P333952_o,"[1207, 1217, 1278, 1266]",561
P333952_o,"[1266, 1204, 1336, 1254]",511
P333952_o,"[977, 1287, 1029, 1329]",469
P333952_o,"[1017, 1271, 1086, 1335]",891
P333952_o,"[1077, 1275, 1123, 1337]",851
P333952_o,"[1110, 1272, 1205, 1318]",24
P333952_o,"[1189, 1273, 1219, 1309]",1
P333952_o,"[1217, 1260, 1279, 1307]",737
P333952_o,"[1260, 1250, 1329, 1299]",248
P333952_o,"[1313, 1249, 1362, 1294]",10
P333952_o,"[973, 1321, 1053, 1379]",511
P333952_o,"[1037, 1318, 1099, 1370]",580
